internal:subfile,tortilla:id,tortilla:file_format,tortilla:data_split,tortilla:offset,tortilla:length,stac:crs,stac:geotransform,stac:raster_shape,stac:time_start,stac:time_end,stac:centroid,rai:ele,rai:cisi,rai:gdp,rai:hdi,rai:gmi,rai:pop,rai:admin0,rai:admin1,rai:admin2,roi_id,old_roi_id,equi_id,equi_zone,label_type,s2_id,real_proj_shape,s2_mean_solar_azimuth_angle,s2_mean_solar_zenith_angle,thick_percentage,thin_percentage,cloud_shadow_percentage,clear_percentage,s2_l2a_gee,crs,width,height,transform.a,transform.b,transform.c,transform.d,transform.e,transform.f
"/vsisubfile/18103260747_1568070,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_03451__20190121T142749_20190121T143657_T20KLB,TORTILLA,train,18103260747,1568070,EPSG:32720,"[ 3.49020e+05  1.00000e+01  0.00000e+00  7.64624e+06  0.00000e+00
 -1.00000e+01]",[512 512],1548081518.0,1548081518.0,POINT (-64.430887 -21.30268),2411.2900390625,0.0013414517669999,7982860.0,0.6740000247955322,0.0370134077966213,0.0,Bolivia,Tarija,O'Connor,ROI_03451,ROI_3451,SA5120_E1337N0933,SA,scribble,S2B_MSIL1C_20190121T142749_N0207_R053_T20KLB_20190121T175119,509,91.84250264,64.2043088178,0,0,0,100,20190121T142749_20190121T143657_T20KLB,EPSG:32720,1830,1830,60,0,300000,0,-60,7700020
"/vsisubfile/19169182997_1280754,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03433__20200527T071621_20200527T072021_T41VNF,TORTILLA,train,19169182997,1280754,EPSG:32641,"[ 5.33550e+05  1.00000e+01  0.00000e+00  6.54978e+06  0.00000e+00
 -1.00000e+01]",[512 512],1590564184.0,1590564184.0,POINT (63.629675 59.062844),78.0719223022461,0.0001577022149048,251913.1875,0.8091511726379395,0.0005979399429634,0.0,Russia,Sverdlovsk Oblast,Taborinsky District,ROI_03433,ROI_3433,AS5120_E0515N1272,AS,nolabel,S2A_MSIL1C_20200527T071621_N0209_R006_T41VNF_20200527T092030,509,173.047671952834,52.2023152960517,0,0,0,100,20200527T071621_20200527T072021_T41VNF,EPSG:32641,1830,1830,60,0,499980,0,-60,6600000
"/vsisubfile/10161002804_1467150,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03452__20190210T142749_20190210T143023_T20JKR,TORTILLA,train,10161002804,1467150,EPSG:32720,"[ 2.59650e+05  1.00000e+01  0.00000e+00  7.03326e+06  0.00000e+00
 -1.00000e+01]",[512 512],1549809609.0,1549809609.0,POINT (-65.392602 -26.825054),1395.986328125,0.0186229391449999,17321642.0,0.8267733454704285,0.3082014620304107,4.835019386013985,Argentina,Tucumán,Lules,ROI_03452,ROI_3452,SA5120_E1321N0813,SA,nolabel,S2B_MSIL1C_20190210T142749_N0207_R053_T20JKR_20190210T175203,509,71.1773465201,60.273766851,0,0,0,100,20190210T142749_20190210T143023_T20JKR,EPSG:32720,1830,1830,60,0,199980,0,-60,7100020
"/vsisubfile/10162469954_1404816,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03453__20190325T135111_20190325T135516_T21JUJ,TORTILLA,train,10162469954,1404816,EPSG:32721,"[ 3.76080e+05  1.00000e+01  0.00000e+00  6.85789e+06  0.00000e+00
 -1.00000e+01]",[512 512],1553522431.0,1553522431.0,POINT (-58.239123 -28.422852),61.004051208496094,0.0001022733642017,3816728.75,0.8120620846748352,0.0273904427886009,0.0,Argentina,Corrientes,Concepción,ROI_03453,ROI_3453,SA5120_E1461N0780,SA,nolabel,S2A_MSIL1C_20190325T135111_N0207_R024_T21JUJ_20190325T170858,509,48.3854513071,48.2698324948,0,0,0,100,20190325T135111_20190325T135516_T21JUJ,EPSG:32721,1830,1830,60,0,300000,0,-60,6900040
"/vsisubfile/10163874770_794468,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03454__20190326T141049_20190326T141445_T20GLV,TORTILLA,train,10163874770,794468,EPSG:32720,"[ 3.21670e+05  1.00000e+01  0.00000e+00  5.45431e+06  0.00000e+00
 -1.00000e+01]",[512 512],1553610248.0,1553610248.0,POINT (-65.092014 -41.06652),0.0,0.0003305855342964,0.0,0.8346193432807922,0.0,0.0,missing,missing,missing,ROI_03454,ROI_3454,SA5120_E1339N0505,SA,nolabel,S2B_MSIL1C_20190326T141049_N0207_R110_T20GLV_20190326T203814,509,39.9749544975,38.7005047214,0,0,0,100,20190326T141049_20190326T141445_T20GLV,EPSG:32720,1830,1830,60,0,300000,0,-60,5500000
"/vsisubfile/18077644356_1861015,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_03437__20190404T073619_20190404T073615_T40VDQ,TORTILLA,train,18077644356,1861015,EPSG:32640,"[ 4.90110e+05  1.00000e+01  0.00000e+00  6.94706e+06  0.00000e+00
 -1.00000e+01]",[512 512],1554363741.0,1554363741.0,POINT (56.857089 62.63113),128.10891723632812,0.0004186132919291,3821085.5,0.819722056388855,0.0001583936827955,0.0,Russia,Komi Republic,Troitsko-Pechorsky District,ROI_03437,ROI_3437,AS5120_E0489N1375,AS,scribble,S2B_MSIL1C_20190404T073619_N0207_R092_T40VDQ_20190404T094146,509,169.264593822,32.596585285,0,0,0,100,20190404T073619_20190404T073615_T40VDQ,EPSG:32640,1830,1830,60,0,399960,0,-60,7000020
"/vsisubfile/10164669238_1271775,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03455__20181218T140041_20181218T141255_T20GLU,TORTILLA,train,10164669238,1271775,EPSG:32720,"[ 3.30090e+05  1.00000e+01  0.00000e+00  5.38187e+06  0.00000e+00
 -1.00000e+01]",[512 512],1545142457.0,1545142457.0,POINT (-65.011874 -41.720408),0.0019855182617902,0.0065417122936608,21644840.0,0.8346193432807922,0.0009938179282471,0.0,missing,missing,missing,ROI_03455,ROI_3455,SA5120_E1341N0490,SA,nolabel,S2A_MSIL1C_20181218T140041_N0207_R067_T20GLU_20181218T171641,509,63.0638133737,58.6709607636,0,0,0,100,20181218T140041_20181218T141255_T20GLU,EPSG:32720,1830,1830,60,0,300000,0,-60,5400040
"/vsisubfile/10207190696_1336969,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_03439__20200724T081611_20200724T081630_T39VWK,TORTILLA,train,10207190696,1336969,EPSG:32639,"[ 5.20090e+05  1.00000e+01  0.00000e+00  6.98591e+06  0.00000e+00
 -1.00000e+01]",[512 512],1595578943.0,1595578943.0,POINT (51.446849 62.979196),138.76626586914062,0.0,1835619.5,0.819722056388855,0.0008300825138576,0.0,Russia,Komi Republic,Knyazhpogostsky District,ROI_03439,ROI_3439,EU5120_E1405N0685,EU,high,S2A_MSIL1C_20200724T081611_N0209_R121_T39VWK_20200724T091906,509,174.534059398082,47.012603110694,0,0,0,100,20200724T081611_20200724T081630_T39VWK,EPSG:32639,1830,1830,60,0,499980,0,-60,7000020
"/vsisubfile/18110712015_1287069,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_03456__20191023T142731_20191023T143555_T18GWR,TORTILLA,train,18110712015,1287069,EPSG:32718,"[ 5.63260e+05  1.00000e+01  0.00000e+00  5.05115e+06  0.00000e+00
 -1.00000e+01]",[512 512],1571841931.0,1571841931.0,POINT (-74.169021 -44.713045),0.0,0.0,235610.328125,0.8150955438613892,0.0003639139176812,0.0,Chile,RegiÃ³n de AysÃ©n del Gral.IbaÃ±ez del Campo,Provincia de Aysén,ROI_03456,ROI_3456,SA5120_E1195N0416,SA,scribble,S2A_MSIL1C_20191023T142731_N0208_R053_T18GWR_20191023T175243,509,45.7705406248,48.4489801053,0,0,0,100,20191023T142731_20191023T143555_T18GWR,EPSG:32718,1830,1830,60,0,499980,0,-60,5100040
"/vsisubfile/10165941013_1631807,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03458__20191015T142039_20191015T143250_T18FWH,TORTILLA,train,10165941013,1631807,EPSG:32718,"[ 5.57760e+05  1.00000e+01  0.00000e+00  4.22757e+06  0.00000e+00
 -1.00000e+01]",[512 512],1571150247.0,1571150247.0,POINT (-74.118939 -52.122147),6.4048943519592285,0.0,24106.4296875,0.865627110004425,0.0015481192385777,0.0,missing,missing,missing,ROI_03458,ROI_3458,SA5120_E1221N0255,SA,nolabel,S2B_MSIL1C_20191015T142039_N0208_R010_T18FWH_20191015T173426,509,41.8242720264,39.6426276111,0,0,0,100,20191015T142039_20191015T143250_T18FWH,EPSG:32718,1830,1830,60,0,499980,0,-60,4300000
"/vsisubfile/10167572820_1502846,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03459__20190310T140729_20190310T140723_T19FFV,TORTILLA,train,10167572820,1502846,EPSG:32719,"[ 6.66170e+05  1.00000e+01  0.00000e+00  3.94306e+06  0.00000e+00
 -1.00000e+01]",[512 512],1552226873.0,1552226873.0,POINT (-66.384414 -54.654608),145.92601013183594,0.0,203977.5625,0.8630611300468445,0.0196243114769458,3.432794,Argentina,Tierra del Fuego,Ushuaia,ROI_03459,ROI_3459,SA5120_E1336N0209,SA,nolabel,S2B_MSIL1C_20190310T140729_N0207_R024_T19FFV_20190310T201217,509,44.8348350509,31.1888376323,0,0,0,100,20190310T140729_20190310T140723_T19FFV,EPSG:32719,1830,1830,60,0,600000,0,-60,4000000
"/vsisubfile/10212539868_1052443,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_03460__20190727T134641_20190727T134644_T21FUC,TORTILLA,train,10212539868,1052443,EPSG:32721,"[ 3.38780e+05  1.00000e+01  0.00000e+00  4.28325e+06  0.00000e+00
 -1.00000e+01]",[512 512],1564235222.0,1564235222.0,POINT (-59.291027 -51.602453),0.0,0.0,0.0,0.8498097658157349,0.0,0.0,missing,missing,missing,ROI_03460,ROI_3460,SA5120_E1435N0277,SA,high,S2A_MSIL1C_20190727T134641_N0208_R081_T21FUC_20190727T182051,509,32.7905468512,12.9538680904,0,0,0,100,20190727T134641_20190727T134644_T20FQH,EPSG:32720,1830,1830,60,0,699960,0,-60,4300000
"/vsisubfile/10169075666_1004993,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03461__20181224T134639_20181224T134635_T20FPH,TORTILLA,train,10169075666,1004993,EPSG:32720,"[ 6.24230e+05  1.00000e+01  0.00000e+00  4.24415e+06  0.00000e+00
 -1.00000e+01]",[512 512],1545659218.0,1545659218.0,POINT (-61.154599 -51.961909),0.0,0.0,0.0,0.8498097658157349,0.0,0.0,missing,missing,missing,ROI_03461,ROI_3461,SA5120_E1407N0269,SA,nolabel,S2B_MSIL1C_20181224T134639_N0207_R081_T20FPH_20181224T150142,509,55.2776503038,51.4886675752,0,0,0,100,20181224T134639_20181224T134635_T20FPH,EPSG:32720,1830,1830,60,0,600000,0,-60,4300000
"/vsisubfile/10170080659_1226772,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03465__20181224T120639_20181224T120639_T24FXF,TORTILLA,train,10170080659,1226772,EPSG:32724,"[ 6.23970e+05  1.00000e+01  0.00000e+00  4.01662e+06  0.00000e+00
 -1.00000e+01]",[512 512],1545653210.0,1545653210.0,POINT (-37.069303 -54.006231),0.0,0.0,0.0,0.0,0.0,0.0,missing,missing,missing,ROI_03465,ROI_3465,AN5120_E0252N1290,AN,nolabel,S2B_MSIL1C_20181224T120639_N0207_R080_T24FXF_20181224T131408,509,54.6259630541,49.9937228954,0,0,0,100,20181224T120639_20181224T120639_T24FXF,EPSG:32724,1830,1830,60,0,600000,0,-60,4100020
"/vsisubfile/11607876975_1563853,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0004.part.taco",ROI_03466__20191020T120649_20191020T120655_T24FXF,TORTILLA,test,11607876975,1563853,EPSG:32724,"[ 6.25700e+05  1.00000e+01  0.00000e+00  4.00807e+06  0.00000e+00
 -1.00000e+01]",[512 512],1571573220.0,1571573220.0,POINT (-37.039309 -54.082605),0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,missing,missing,ROI_03466,ROI_3466,AN5120_E0254N1289,AN,high,S2B_MSIL1C_20191020T120649_N0208_R080_T24FXF_20191020T133136,509,41.603826439,40.005944281,0,0,0,100,20191020T120649_20191020T120644_T24FXF,EPSG:32724,1830,1830,60,0,600000,0,-60,4100020
"/vsisubfile/10171307431_1502521,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03467__20190116T010721_20190116T010723_T53JMN,TORTILLA,train,10171307431,1502521,EPSG:32753,"[ 4.27970e+05  1.00000e+01  0.00000e+00  7.25249e+06  0.00000e+00
 -1.00000e+01]",[512 512],1547601246.0,1547601246.0,POINT (134.312328 -24.864053),354.9577331542969,0.0,0.0,0.8909498453140259,0.0001384998031426,0.0,Australia,Northern Territory,MacDonnell,ROI_03467,ROI_3467,OC5120_E1420N1378,OC,nolabel,S2A_MSIL1C_20190116T010721_N0207_R045_T53JMN_20190116T023341,509,87.7966995721,62.7935789894,0,0,0,100,20190116T010721_20190116T010723_T53JMN,EPSG:32753,1830,1830,60,0,399960,0,-60,7300000
"/vsisubfile/10172809952_1494869,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03469__20181215T011719_20181215T011719_T53JLM,TORTILLA,train,10172809952,1494869,EPSG:32753,"[ 3.24120e+05  1.00000e+01  0.00000e+00  7.14125e+06  0.00000e+00
 -1.00000e+01]",[512 512],1544837057.0,1544837057.0,POINT (133.270356 -25.859899),502.6672058105469,0.0023660418923955,805524.6875,0.8909498453140259,0.0083435690030455,0.0,Australia,Northern Territory,MacDonnell,ROI_03469,ROI_3469,OC5120_E1399N1357,OC,nolabel,S2B_MSIL1C_20181215T011719_N0207_R088_T53JLM_20181215T023314,509,88.5129769049,67.9617208555,0,0,0,100,20181215T011719_20181215T011719_T53JLM,EPSG:32753,1830,1830,60,0,300000,0,-60,7200040
"/vsisubfile/10215623740_1624514,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_03471__20190123T005711_20190123T005705_T53JNK,TORTILLA,train,10215623740,1624514,EPSG:32753,"[ 5.61940e+05  1.00000e+01  0.00000e+00  6.92638e+06  0.00000e+00
 -1.00000e+01]",[512 512],1548205491.0,1548205491.0,POINT (135.654843 -27.80867),124.12859344482422,0.0003260541344979,0.0,0.9495648741722108,0.0003352539497427,0.0,Australia,South Australia,Unincorporated SA,ROI_03471,ROI_3471,OC5120_E1445N1314,OC,high,S2A_MSIL1C_20190123T005711_N0207_R002_T53JNK_20190123T022338,509,80.9728754486,60.4285227789,0,0,0,100,20190123T005711_20190123T005705_T53JNK,EPSG:32753,1830,1830,60,0,499980,0,-60,7000000
"/vsisubfile/18117668842_1312496,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_03472__20190122T012711_20190122T013229_T52JFR,TORTILLA,train,18117668842,1312496,EPSG:32752,"[ 6.71180e+05  1.00000e+01  0.00000e+00  7.05363e+06  0.00000e+00
 -1.00000e+01]",[512 512],1548120880.0,1548120880.0,POINT (130.745618 -26.650651),543.7306518554688,0.0,0.0,0.9495648741722108,8.479232928948477e-05,0.0,Australia,South Australia,Anangu Pitjantjatjara Yunkunytjatjara,ROI_03472,ROI_3472,OC5120_E1350N1340,OC,scribble,S2A_MSIL1C_20190122T012711_N0207_R131_T52JFR_20190122T054055,509,81.2844195865,62.8712879198,0,0,0,100,20190122T012711_20190122T013229_T52JFR,EPSG:32752,1830,1830,60,0,600000,0,-60,7100020
"/vsisubfile/10175780665_1352227,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03473__20181226T013711_20181226T013705_T52JDS,TORTILLA,train,10175780665,1352227,EPSG:32752,"[ 4.47510e+05  1.00000e+01  0.00000e+00  7.13231e+06  0.00000e+00
 -1.00000e+01]",[512 512],1545788664.0,1545788664.0,POINT (128.501302 -25.950074),576.921142578125,0.002278181759929,0.0,0.958357274532318,0.0001040964052663,0.0,Australia,Western Australia,Ngaanyatjarraku,ROI_03473,ROI_3473,OC5120_E1306N1355,OC,nolabel,S2A_MSIL1C_20181226T013711_N0207_R031_T52JDS_20181226T030941,509,89.4246916385,66.7901671777,0,0,0,100,20181226T013711_20181226T013705_T52JDS,EPSG:32752,1830,1830,60,0,399960,0,-60,7200040
"/vsisubfile/18130303614_1409693,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_03475__20181231T013709_20181231T014119_T51KZP,TORTILLA,train,18130303614,1409693,EPSG:32751,"[ 8.65510e+05  1.00000e+01  0.00000e+00  7.34084e+06  0.00000e+00
 -1.00000e+01]",[512 512],1546220646.0,1546220646.0,POINT (126.617858 -24.024912),440.0888671875,0.0,0.0,0.958357274532318,9.699603833723812e-05,0.0,Australia,Western Australia,Ngaanyatjarraku,ROI_03475,ROI_3475,OC5120_E1267N1395,OC,scribble,S2B_MSIL1C_20181231T013709_N0207_R031_T51KZP_20181231T030357,509,93.8559019971,64.1952965993,0,0,0,100,20181231T013709_20181231T014119_T51KZP,EPSG:32751,1830,1830,60,0,799980,0,-60,7400020
"/vsisubfile/9902146214_1248455,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0004.part.taco",ROI_03476__20190309T014651_20190309T014701_T51KZQ,TORTILLA,validation,9902146214,1248455,EPSG:32751,"[ 8.31150e+05  1.00000e+01  0.00000e+00  7.44555e+06  0.00000e+00
 -1.00000e+01]",[512 512],1552096424.0,1552096424.0,POINT (126.257192 -23.088236),375.8223571777344,0.0,0.0,0.958357274532318,3.4808945201803e-05,0.0,Australia,Western Australia,East Pilbara,ROI_03476,ROI_3476,OC5120_E1259N1415,OC,scribble,S2A_MSIL1C_20190309T014651_N0207_R074_T51KZQ_20190309T055510,509,59.7586926153,57.481744003,0,0,0,100,20190309T014651_20190309T014701_T51KZQ,EPSG:32751,1830,1830,60,0,799980,0,-60,7500040
"/vsisubfile/9906077435_1193993,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0004.part.taco",ROI_03476__20190324T014659_20190324T015007_T51KZQ,TORTILLA,validation,9906077435,1193993,EPSG:32751,"[ 8.31150e+05  1.00000e+01  0.00000e+00  7.44555e+06  0.00000e+00
 -1.00000e+01]",[512 512],1553392430.0,1553392430.0,POINT (126.257192 -23.088236),375.8223571777344,0.0,0.0,0.958357274532318,3.4808945201803e-05,0.0,Australia,Western Australia,East Pilbara,ROI_03476,ROI_3476,OC5120_E1259N1415,OC,scribble,S2B_MSIL1C_20190324T014659_N0207_R074_T51KZQ_20190324T045700,509,50.5127510166,54.4138712126,0,0,0,100,20190324T014659_20190324T015007_T51KZQ,EPSG:32751,1830,1830,60,0,799980,0,-60,7500040
"/vsisubfile/10177132892_1298833,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03477__20181219T014651_20181219T014651_T51JYL,TORTILLA,train,10177132892,1298833,EPSG:32751,"[ 7.73750e+05  1.00000e+01  0.00000e+00  7.04983e+06  0.00000e+00
 -1.00000e+01]",[512 512],1545184482.0,1545184482.0,POINT (125.776208 -26.668541),464.1448364257813,0.0014330813527781,0.0,0.958357274532318,0.0015341601101681,0.0,Australia,Western Australia,Ngaanyatjarraku,ROI_03477,ROI_3477,OC5120_E1253N1337,OC,nolabel,S2A_MSIL1C_20181219T014651_N0207_R074_T51JYL_20181219T031817,509,87.2129637239,67.1783228587,0,0,0,100,20181219T014651_20181219T014651_T51JYL,EPSG:32751,1830,1830,60,0,699960,0,-60,7100020
"/vsisubfile/10159551159_1451645,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03450__20181218T140041_20181218T141255_T19GGL,TORTILLA,train,10159551159,1451645,EPSG:32719,[ 7.3724e+05  1.0000e+01  0.0000e+00  5.0494e+06  0.0000e+00 -1.0000e+01],[512 512],1545142503.0,1545142503.0,POINT (-65.973646 -44.691707),322.8116455078125,0.0017343368461877,0.0,0.8316771388053894,0.0023232747334986,0.0,Argentina,Chubut,Florentino Ameghino,ROI_03450,ROI_3450,SA5120_E1328N0425,SA,nolabel,S2A_MSIL1C_20181218T140041_N0207_R067_T19GGL_20181218T171641,509,60.3681641322,56.8684758434,0,0,0,100,20181218T140041_20181218T141255_T19GGL,EPSG:32719,1830,1830,60,0,699960,0,-60,5100040
"/vsisubfile/10178431725_1444687,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03478__20200728T013721_20200728T014438_T51JYK,TORTILLA,train,10178431725,1444687,EPSG:32751,"[ 7.73470e+05  1.00000e+01  0.00000e+00  6.94701e+06  0.00000e+00
 -1.00000e+01]",[512 512],1595900716.0,1595900716.0,POINT (125.796388 -27.595797),366.7091064453125,0.0,0.0,0.958357274532318,3.6535842809826136e-05,0.0,Australia,Western Australia,Laverton,ROI_03478,ROI_3478,OC5120_E1254N1317,OC,nolabel,S2A_MSIL1C_20200728T013721_N0209_R031_T51JYK_20200728T041208,509,35.0975039178769,35.309147252767,0,0,0,100,20200728T013721_20200728T014438_T51JYK,EPSG:32751,1830,1830,60,0,699960,0,-60,7000000
"/vsisubfile/10179876412_1482591,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03479__20190108T014651_20190108T015041_T51JXG,TORTILLA,train,10179876412,1482591,EPSG:32751,"[ 6.58450e+05  1.00000e+01  0.00000e+00  6.64982e+06  0.00000e+00
 -1.00000e+01]",[512 512],1546912548.0,1546912548.0,POINT (124.674271 -30.295709),203.27078247070312,0.0,0.0,0.958357274532318,0.0001621328410692,0.0,Australia,Western Australia,Kalgoorlie-Boulder,ROI_03479,ROI_3479,OC5120_E1235N1258,OC,nolabel,S2A_MSIL1C_20190108T014651_N0207_R074_T51JXG_20190108T055809,509,78.9671487133,63.6984710406,0,0,0,100,20190108T014651_20190108T015041_T51JXG,EPSG:32751,1830,1830,60,0,600000,0,-60,6700000
"/vsisubfile/10181359003_1562760,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03480__20190128T014701_20190128T014656_T51JVG,TORTILLA,train,10181359003,1562760,EPSG:32751,[ 4.6003e+05  1.0000e+01  0.0000e+00  6.6337e+06  0.0000e+00 -1.0000e+01],[512 512],1548640557.0,1548640557.0,POINT (122.610348 -30.451307),433.1760559082031,2.601597175846003e-05,0.0,0.958357274532318,0.0002318514452781,0.0,Australia,Western Australia,Kalgoorlie-Boulder,ROI_03480,ROI_3480,OC5120_E1197N1253,OC,nolabel,S2A_MSIL1C_20190128T014701_N0207_R074_T51JVG_20190128T031945,509,74.6519794889,58.8646835391,0,0,0,100,20190128T014701_20190128T014656_T51JVG,EPSG:32751,1830,1830,60,0,399960,0,-60,6700000
"/vsisubfile/10182921763_1448704,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03481__20190111T015621_20190111T015616_T50JQM,TORTILLA,train,10182921763,1448704,EPSG:32750,"[ 7.57500e+05  1.00000e+01  0.00000e+00  6.64407e+06  0.00000e+00
 -1.00000e+01]",[512 512],1547172361.0,1547172361.0,POINT (119.704893 -30.330322),569.8179321289062,0.0,0.0,0.958357274532318,0.0009562888881191,0.0,Australia,Western Australia,Yilgarn,ROI_03481,ROI_3481,OC5120_E1142N1251,OC,nolabel,S2A_MSIL1C_20190111T015621_N0207_R117_T50JQM_20190111T032956,509,80.3373637375,61.2138809736,0,0,0,100,20190111T015621_20190111T015616_T50JQM,EPSG:32750,1830,1830,60,0,699960,0,-60,6700000
"/vsisubfile/10184370467_1538957,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03482__20181215T020441_20181215T021428_T50JNN,TORTILLA,train,10184370467,1538957,EPSG:32750,"[ 5.40150e+05  1.00000e+01  0.00000e+00  6.73947e+06  0.00000e+00
 -1.00000e+01]",[512 512],1544840145.0,1544840145.0,POINT (117.440622 -29.496622),305.7268371582031,0.0,0.0,0.958357274532318,0.0005715027218684,0.0,Australia,Western Australia,Yalgoo,ROI_03482,ROI_3482,OC5120_E1097N1266,OC,nolabel,S2A_MSIL1C_20181215T020441_N0207_R017_T50JNN_20181215T033027,509,82.2107293076,64.8973342616,0,0,0,100,20181215T020441_20181215T021428_T50JNN,EPSG:32750,1830,1830,60,0,499980,0,-60,6800020
"/vsisubfile/19189517811_1487312,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_03459__20191021T140731_20191021T140729_T19FFV,TORTILLA,train,19189517811,1487312,EPSG:32719,"[ 6.66170e+05  1.00000e+01  0.00000e+00  3.94306e+06  0.00000e+00
 -1.00000e+01]",[512 512],1571666879.0,1571666879.0,POINT (-66.384414 -54.654608),145.92601013183594,0.0,203977.5625,0.8630611300468445,0.0196243114769458,3.432794,Argentina,Tierra del Fuego,Ushuaia,ROI_03459,ROI_3459,SA5120_E1336N0209,SA,nolabel,S2A_MSIL1C_20191021T140731_N0208_R024_T19FFV_20191021T170431,509,40.86686142,39.8305784412,0,0,0,100,20191021T140731_20191021T140729_T19FFV,EPSG:32719,1830,1830,60,0,600000,0,-60,4000000
"/vsisubfile/10223709290_1434418,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_03484__20190102T012711_20190102T012710_T52JCM,TORTILLA,train,10223709290,1434418,EPSG:32752,"[ 3.64730e+05  1.00000e+01  0.00000e+00  6.64828e+06  0.00000e+00
 -1.00000e+01]",[512 512],1546392946.0,1546392946.0,POINT (127.619734 -30.313036),214.15444946289065,0.0,0.0,0.958357274532318,9.865844731393736e-06,0.0,Australia,Western Australia,Kalgoorlie-Boulder,ROI_03484,ROI_3484,OC5120_E1291N1260,OC,high,S2A_MSIL1C_20190102T012711_N0207_R131_T52JCM_20190102T025434,509,81.4675304992,62.7138070179,0,0,0,100,20190102T012711_20190102T012710_T52JCM,EPSG:32752,1830,1830,60,0,300000,0,-60,6700000
