id_general,id,neon_gee,neon_date,crs,width,height,transform.a,transform.b,transform.c,transform.d,transform.e,transform.f,lon,lat,null_percent,cs_cdf,s2_date,diff_days,s2_l2a_gee,lr_path_dir,lr_60_path_dir,hr_path_dir,hr_path_dir_mini,sr_path_dir_mini,hr_60_path_dir_mini,sr_60_path_dir_mini,sr_corr_60_path_dir_mini,null_s2,land_cover
2020_CPER_5,2020_CPER_5__1_0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,517020.0,0.0,-1.0,4524440.0,-104.78286704703524,40.85929186206112,14.084636609016096,0.9019607843137256,2020-06-07,7,20200607T173909_20200607T174744_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__1_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__1_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__1_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__1_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__1_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__1_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__1_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__1_0.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__1_1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,519580.0,0.0,-1.0,4524440.0,-104.7524924176368,40.85923068811767,0.0,0.9058823529411764,2020-05-26,19,20200526T174911_20200526T175955_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__1_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__1_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__1_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__1_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__1_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__1_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__1_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__1_1.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__1_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,522140.0,0.0,-1.0,4524440.0,-104.7221178877237,40.85916151616484,0.0,0.8980392156862745,2020-06-07,7,20200607T173909_20200607T174744_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__1_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__1_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__1_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__1_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__1_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__1_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__1_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__1_2.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__1_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,524700.0,0.0,-1.0,4524440.0,-104.69174346950427,40.85908434628292,0.0,0.8980392156862745,2020-07-05,21,20200705T174911_20200705T175951_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__1_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__1_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__1_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__1_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__1_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__1_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__1_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__1_3.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__2_0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,517020.0,0.0,-1.0,4521880.0,-104.78294230945136,40.83623032492084,14.087134954761266,0.9058823529411764,2020-06-07,7,20200607T173909_20200607T174744_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__2_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__2_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__2_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__2_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__2_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__2_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__2_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__2_0.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__2_1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,519580.0,0.0,-1.0,4521880.0,-104.75257820823208,40.83616920039706,0.0,0.9019607843137256,2020-06-12,2,20200612T173911_20200612T174503_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__2_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__2_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__2_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__2_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__2_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__2_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__2_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__2_1.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__2_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,522140.0,0.0,-1.0,4521880.0,-104.72221420636728,40.83610008432501,0.0,0.8980392156862745,2020-06-12,2,20200612T173911_20200612T174503_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__2_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__2_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__2_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__2_2.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__2_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,524700.0,0.0,-1.0,4521880.0,-104.69185031604924,40.836022976784896,0.0,0.8980392156862745,2020-06-05,9,20200605T174911_20200605T175953_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__2_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__2_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__2_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__2_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__2_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__2_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__2_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__2_3.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__3_0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,517020.0,0.0,-1.0,4519320.0,-104.78301748470544,40.81316869517528,13.911259103300177,0.9098039215686274,2020-05-26,19,20200526T174911_20200526T175955_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__3_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__3_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__3_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__3_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__3_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__3_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__3_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__3_0.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__3_1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,519580.0,0.0,-1.0,4519320.0,-104.75266389947284,40.81310762003733,0.0,0.9019607843137256,2020-06-20,6,20200620T174909_20200620T175739_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__3_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__3_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__3_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__3_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__3_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__3_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__3_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__3_1.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__3_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,522140.0,0.0,-1.0,4519320.0,-104.72231041346409,40.81303855980781,0.0,0.8980392156862745,2020-06-20,6,20200620T174909_20200620T175739_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__3_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__3_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__3_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__3_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__3_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__3_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__3_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__3_2.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__3_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,524700.0,0.0,-1.0,4519320.0,-104.69195703885543,40.81296151456682,0.0,0.8980392156862745,2020-06-17,3,20200617T173909_20200617T174607_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__3_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__3_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__3_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__3_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__3_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__3_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__3_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__3_3.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__4_0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,517020.0,0.0,-1.0,4516760.0,-104.78309257291212,40.790106972835055,13.6363309030156,0.9058823529411764,2020-06-20,6,20200620T174909_20200620T175739_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__4_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__4_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__4_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__4_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__4_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__4_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__4_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__4_0.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__4_1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,519580.0,0.0,-1.0,4516760.0,-104.7527494914897,40.79004594704915,0.0,0.9058823529411764,2020-06-20,6,20200620T174909_20200620T175739_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__4_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__4_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__4_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__4_1.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__4_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,522140.0,0.0,-1.0,4516760.0,-104.72240650916076,40.78997694262397,0.0,0.9019607843137256,2020-06-07,7,20200607T173909_20200607T174744_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__4_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__4_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__4_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__4_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__4_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__4_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__4_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__4_2.tif,0.0,Grassland
2020_CPER_5,2020_CPER_5__4_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_5,2020-06-14,EPSG:32613,2560,2560,1.0,0.0,524700.0,0.0,-1.0,4516760.0,-104.69206363808551,40.7898999596395,0.0,0.9019607843137256,2020-07-20,36,20200720T174909_20200720T175738_T13TEF,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2020_CPER_5__4_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2020_CPER_5__4_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2020_CPER_5__4_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2020_CPER_5__4_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2020_CPER_5__4_3.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2020_CPER_5__4_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2020_CPER_5__4_3.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2020_CPER_5__4_3.tif,0.0,Grassland
2019_SRER_3,2019_SRER_3__0_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01,EPSG:32612,2560,2560,1.0,0.0,506120.0,0.0,-1.0,3532980.0,-110.9217230146736,31.92116359714372,38.50215786849512,0.9098039215686274,2019-08-13,19,20190813T175921_20190813T181236_T12SVA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2019_SRER_3__0_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2019_SRER_3__0_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2019_SRER_3__0_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2019_SRER_3__0_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2019_SRER_3__0_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2019_SRER_3__0_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2019_SRER_3__0_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2019_SRER_3__0_2.tif,0.0,Shrubland
2019_SRER_3,2019_SRER_3__1_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01,EPSG:32612,2560,2560,1.0,0.0,506120.0,0.0,-1.0,3530420.0,-110.92174256511755,31.89806744595684,4.74723069043192,0.9058823529411764,2019-08-23,9,20190823T175911_20190823T181235_T12SVA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2019_SRER_3__1_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2019_SRER_3__1_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2019_SRER_3__1_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2019_SRER_3__1_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2019_SRER_3__1_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2019_SRER_3__1_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2019_SRER_3__1_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2019_SRER_3__1_2.tif,0.0,Shrubland
2019_SRER_3,2019_SRER_3__2_5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01,EPSG:32612,2560,2560,1.0,0.0,513800.0,0.0,-1.0,3527860.0,-110.84056403338865,31.874895321319823,0.0,0.8980392156862745,2019-08-23,9,20190823T175911_20190823T181235_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2019_SRER_3__2_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2019_SRER_3__2_5.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2019_SRER_3__2_5.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2019_SRER_3__2_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2019_SRER_3__2_5.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2019_SRER_3__2_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2019_SRER_3__2_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2019_SRER_3__2_5.tif,0.0,Shrubland
2019_SRER_3,2019_SRER_3__3_8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01,EPSG:32612,2560,2560,1.0,0.0,521480.0,0.0,-1.0,3525300.0,-110.75942637644746,31.85167144217004,23.21449794177918,0.9019607843137256,2019-08-23,9,20190823T175911_20190823T181235_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2019_SRER_3__3_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2019_SRER_3__3_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2019_SRER_3__3_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2019_SRER_3__3_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2019_SRER_3__3_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2019_SRER_3__3_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2019_SRER_3__3_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2019_SRER_3__3_8.tif,0.0,Shrubland
2019_SRER_3,2019_SRER_3__4_1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01,EPSG:32612,2560,2560,1.0,0.0,503560.0,0.0,-1.0,3522740.0,-110.94885366906009,31.828792237175872,0.0,0.8980392156862745,2019-08-13,19,20190813T175921_20190813T181236_T12SVA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2019_SRER_3__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2019_SRER_3__4_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2019_SRER_3__4_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2019_SRER_3__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2019_SRER_3__4_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2019_SRER_3__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2019_SRER_3__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2019_SRER_3__4_1.tif,0.0,Shrubland
2019_SRER_3,2019_SRER_3__4_2,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01,EPSG:32612,2560,2560,1.0,0.0,506120.0,0.0,-1.0,3522740.0,-110.92180108206998,31.82877848823617,0.0,0.9019607843137256,2019-08-13,19,20190813T175921_20190813T181236_T12SVA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2019_SRER_3__4_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2019_SRER_3__4_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2019_SRER_3__4_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2019_SRER_3__4_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2019_SRER_3__4_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2019_SRER_3__4_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2019_SRER_3__4_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2019_SRER_3__4_2.tif,0.0,Shrubland
2019_SRER_3,2019_SRER_3__4_8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2019_SRER_3,2019-09-01,EPSG:32612,2560,2560,1.0,0.0,521480.0,0.0,-1.0,3522740.0,-110.75948629985788,31.828575220862263,22.10474551758011,0.9098039215686274,2019-08-13,19,20190813T175921_20190813T181236_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2019_SRER_3__4_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2019_SRER_3__4_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2019_SRER_3__4_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2019_SRER_3__4_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2019_SRER_3__4_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2019_SRER_3__4_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2019_SRER_3__4_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2019_SRER_3__4_8.tif,0.0,Shrubland
